PMID
34600737
34218708
24811591
31324590
35313516
30190250
35802673
34593288
33719694
36897677
31895783
36717942
23715775
36158127
26758168
26558650
38050652
35249571
34738565
36647964
34723657
31387422
27161689
31724074
30937113
28386787
35216538
33148905
25910751
25593110
32441173
33782091
34715320
25055005
33361343
34511570
33438482
34794291
30683751
37333869
33499716
37267488
38072566
34373674
28869706
35236188
34498477
32928286
37341211
34107707
28807074
37070255
25501778
24439240
37731133
23876203
25935657
28149507
30912181
30755503
33343107
25665735
33746117
27033138
32057552
26900912
27179394
24052764
24954426
38250594
27895356
36109819
31970514
30704933
32322399
35034480
34673343
32762225
24018351
31948240
35943390
38094429
36853924
32709498
34459038
34343193
34226216
31556001
34137321
33769118
30560363
28202859
30379146
35587883
29974358
28218366
36398222
31820886
28165582
35645580
28978332
26312402
36352414
35177128
31721153
37046808
36845901
28218360
26113804
33752491
38156217
37834369
30035806
32128353
33586509
37736715
27240799
29120892
25616129
37435240
25634150
31005243
35862722
38105233
28619777
33053266
35086961
33908337
32562714
33195824
25198809
29489707
34973357
33652363
31073442
34297997
32883154
37550791
36960818
30485920
26519981
26217634
29345610
35382174
34300069
25377903
24983259
27747899
37942421
33019880
30348912
25248408
33084898
28634973
29095342
36676072
22948189
38157768
25782897
26368787
24464053
26369828
33574082
23633980
35346073
30111976
24811603
22864473
31387123
27647824
23917904
37100824
31464692
31155160
27340236
32529962
24436591
36682453
32770871
29148000
28676535
29377971
35108580
26034508
34663558
35377721
36767070
25120012
37283643
34293064
34842905
33560493
37254629
37141269
37166852
31487777
25329204
36507144
28416559
25374804
26623068
26010361
28413891
37716948
34258686
30795912
23917915
35847566
34924068
29635457
36113076
29293304
25998123
35285085
37464763
34148390
35780253
37739646
36269668
29101989
27908432
32367764
34750685
28538464
27467651
36751645
33845675
32666253
28885478
33579176
35473711
24090605
37160191
32375605
32028410
30589718
23002096
37808511
25656251
28651885
22898795
35386293
25198813
34980518
28259730
24103730
30391696
37576517
30719089
29595367
34289721
31674857
34699089
26075093
23634458
37142538
27126759
33104435
36415224
29218697
33645280
26349858
28353488
